run_date,city,platform,campaign_type,sub_metric,D1,LMTD,LM,MTD,MTD_vs_LMTD,PROJECTED,L7D,LL7D
2026-04-10,Kochi,Google,Google - UACi,CPC,9.77,12.22,12.22,8.63,,,8.63,0.0
2026-04-10,Kochi,Google,Google - UACe,SPEND,1730.76,13840.54,44771.88,20594.91,48.8,61784.73,16286.96,10742.2
2026-04-10,Kochi,Google,Google - UACe,CLICKS,657,5957,20471,7120,19.5,21360,5295,4858
2026-04-10,Kochi,Google,Google - UACe,CPC,2.63,2.32,2.19,2.89,,,3.08,2.21
2026-04-10,Kochi,Google,Google - Search,SPEND,0,0,0,0,,0.0,0,0
2026-04-10,Kochi,Google,Google - Search,CLICKS,0,0,0,0,,0,0,0
2026-04-10,Kochi,Google,Google - Search,CPC,0.0,0.0,0.0,0.0,,,0.0,0.0
2026-04-10,Kochi,Google,Google - Total,SPEND,7126.83,85398.79,238314.26,87852.94,2.9,263558.82,59893.15,56059.76
2026-04-10,Kochi,Google,Google - Total,CLICKS,3935,67973,153226,62679,-7.8,188037,37886,48176
2026-04-10,Kochi,Google,Google - Total,CPC,1.81,1.26,1.56,1.4,,,1.58,1.16
2026-04-10,Kochi,Meta,Facebook - Catalog,SPEND,6740.37,72783.14,228291.21,74136.01,1.9,222408.03,52051.33,51381.08
2026-04-10,Kochi,Meta,Facebook - Catalog,CLICKS,1078,9747,30167,10811,10.9,32433,7880,6817
2026-04-10,Kochi,Meta,Facebook - Catalog,CPC,6.25,7.47,7.57,6.86,,,6.61,7.54
2026-04-10,Kochi,Meta,Facebook - Conversion,SPEND,3933.07,24368.94,78683.51,39155.96,60.7,117467.88,28904.59,19780.96
2026-04-10,Kochi,Meta,Facebook - Conversion,CLICKS,752,2143,7090,5451,154.4,16353,4078,2482
2026-04-10,Kochi,Meta,Facebook - Conversion,CPC,5.23,11.37,11.1,7.18,,,7.09,7.97
2026-04-10,Kochi,Meta,Facebook - Total,SPEND,10673.44,97152.08,306974.72,113291.97,16.6,339875.91,80955.92,71162.04
2026-04-10,Kochi,Meta,Facebook - Total,CLICKS,1830,11890,37257,16262,36.8,48786,11958,9299
2026-04-10,Kochi,Meta,Facebook - Total,CPC,5.83,8.17,8.24,6.97,,,6.77,7.65
2026-04-10,Kolkata,Google,Google - PMAX,SPEND,2957.89,43185.85,138126.72,44708.16,3.5,134124.48,31181.78,31267.53
2026-04-10,Kolkata,Google,Google - PMAX,CLICKS,2640,23834,74407,51403,115.7,154209,39405,28905
2026-04-10,Kolkata,Google,Google - PMAX,CPC,1.12,1.81,1.86,0.87,,,0.79,1.08
2026-04-10,Kolkata,Google,Google - UACi,SPEND,7177.96,26532.62,77433.74,33308.58,25.5,99925.74,25082.8,17294.52
2026-04-10,Kolkata,Google,Google - UACi,CLICKS,558,2583,7539,3002,16.2,9006,2274,1630
2026-04-10,Kolkata,Google,Google - UACi,CPC,12.86,10.27,10.27,11.1,,,11.03,10.61
2026-04-10,Kolkata,Google,Google - UACe,SPEND,2446.3,22194.6,66872.03,30355.43,36.8,91066.29,22854.53,14904.25
2026-04-10,Kolkata,Google,Google - UACe,CLICKS,569,4616,14709,6628,43.6,19884,4938,3414
2026-04-10,Kolkata,Google,Google - UACe,CPC,4.3,4.81,4.55,4.58,,,4.63,4.37
2026-04-10,Kolkata,Google,Google - Search,SPEND,0,0,0,0,,0.0,0,0
2026-04-10,Kolkata,Google,Google - Search,CLICKS,0,0,0,0,,0,0,0
2026-04-10,Kolkata,Google,Google - Search,CPC,0.0,0.0,0.0,0.0,,,0.0,0.0
2026-04-10,Kolkata,Google,Google - Total,SPEND,12582.16,91913.08,282432.49,108372.17,17.9,325116.51,79119.12,63466.3
2026-04-10,Kolkata,Google,Google - Total,CLICKS,3767,31033,96655,61033,96.7,183099,46617,33949
2026-04-10,Kolkata,Google,Google - Total,CPC,3.34,2.96,2.92,1.78,,,1.7,1.87
2026-04-10,Kolkata,Meta,Facebook - Catalog,SPEND,7737.21,72821.9,230148.1,83480.77,14.6,250442.31,58554.67,54889.53
2026-04-10,Kolkata,Meta,Facebook - Catalog,CLICKS,1727,16562,53426,19855,19.9,59565,14268,12301
2026-04-10,Kolkata,Meta,Facebook - Catalog,CPC,4.48,4.4,4.31,4.2,,,4.1,4.46
2026-04-10,Kolkata,Meta,Facebook - Conversion,SPEND,3921.75,17076.03,53230.76,37736.37,121.0,113209.11,28691.45,16112.47
2026-04-10,Kolkata,Meta,Facebook - Conversion,CLICKS,815,1990,5872,5822,192.6,17466,4502,2109
2026-04-10,Kolkata,Meta,Facebook - Conversion,CPC,4.81,8.58,9.07,6.48,,,6.37,7.64
2026-04-10,Kolkata,Meta,Facebook - Total,SPEND,11658.96,89897.93,283378.86,121217.14,34.8,363651.42,87246.12,71002.0
2026-04-10,Kolkata,Meta,Facebook - Total,CLICKS,2542,18552,59298,25677,38.4,77031,18770,14410
2026-04-10,Kolkata,Meta,Facebook - Total,CPC,4.59,4.85,4.78,4.72,,,4.65,4.93
2026-04-10,Lucknow,Google,Google - PMAX,SPEND,7412.93,75612.03,235332.32,84943.51,12.3,254830.53,55419.15,67872.31
2026-04-10,Lucknow,Google,Google - PMAX,CLICKS,12602,33880,211373,107449,217.1,322347,68509,101401
2026-04-10,Lucknow,Google,Google - PMAX,CPC,0.59,2.23,1.11,0.79,,,0.81,0.67
2026-04-10,Lucknow,Google,Google - UACi,SPEND,0,0,0,0,,0.0,0,0
2026-04-10,Lucknow,Google,Google - UACi,CLICKS,0,0,0,0,,0,0,0
2026-04-10,Lucknow,Google,Google - UACi,CPC,0.0,0.0,0.0,0.0,,,0.0,0.0
2026-04-10,Lucknow,Google,Google - UACe,SPEND,404.27,0,0,5177.61,,15532.83,5177.61,0
2026-04-10,Lucknow,Google,Google - UACe,CLICKS,88,0,0,1946,,5838,1946,0
2026-04-10,Lucknow,Google,Google - UACe,CPC,4.59,0.0,0.0,2.66,,,2.66,0.0
2026-04-10,Lucknow,Google,Google - Search,SPEND,1614.75,15869.31,53454.65,18692.46,17.8,56077.38,13099.6,12491.36
2026-04-10,Lucknow,Google,Google - Search,CLICKS,512,4313,15083,5926,37.4,17778,4233,3859
2026-04-10,Lucknow,Google,Google - Search,CPC,3.15,3.68,3.54,3.15,,,3.09,3.24
2026-04-10,Lucknow,Google,Google - Total,SPEND,9431.96,91481.34,288786.97,108813.58,18.9,326440.74,73696.36,80363.67
2026-04-10,Lucknow,Google,Google - Total,CLICKS,13202,38193,226456,115321,201.9,345963,74688,105260
2026-04-10,Lucknow,Google,Google - Total,CPC,0.71,2.4,1.28,0.94,,,0.99,0.76
2026-04-10,Lucknow,Meta,Facebook - Catalog,SPEND,8404.02,82677.98,290439.66,96290.87,16.5,288872.61,66624.22,70084.33
2026-04-10,Lucknow,Meta,Facebook - Catalog,CLICKS,2603,24055,83205,27456,14.1,82368,19599,18665
2026-04-10,Lucknow,Meta,Facebook - Catalog,CPC,3.23,3.44,3.49,3.51,,,3.4,3.75
2026-04-10,Lucknow,Meta,Facebook - Conversion,SPEND,4917.95,28208.82,88475.6,48333.52,71.3,145000.56,36021.24,23766.74
2026-04-10,Lucknow,Meta,Facebook - Conversion,CLICKS,632,2953,8817,5375,82.0,16125,4051,2447
2026-04-10,Lucknow,Meta,Facebook - Conversion,CPC,7.78,9.55,10.03,8.99,,,8.89,9.71
2026-04-10,Lucknow,Meta,Facebook - Total,SPEND,13321.97,110886.8,378915.26,144624.39,30.4,433873.17,102645.46,93851.07
2026-04-10,Lucknow,Meta,Facebook - Total,CLICKS,3235,27008,92022,32831,21.6,98493,23650,21112
2026-04-10,Lucknow,Meta,Facebook - Total,CPC,4.12,4.11,4.12,4.41,,,4.34,4.45
2026-04-10,Mumbai,Google,Google - PMAX,SPEND,13875.72,112174.08,437931.89,147502.36,31.5,442507.08,101699.71,105854.6
2026-04-10,Mumbai,Google,Google - PMAX,CLICKS,5216,18031,193739,64727,259.0,194181,45119,45057
2026-04-10,Mumbai,Google,Google - PMAX,CPC,2.66,6.22,2.26,2.28,,,2.25,2.35
2026-04-10,Mumbai,Google,Google - UACi,SPEND,5116.37,44848.65,138086.95,51971.99,15.9,155915.97,37696.86,30484.32
2026-04-10,Mumbai,Google,Google - UACi,CLICKS,425,4278,13089,4759,11.2,14277,3392,2978
2026-04-10,Mumbai,Google,Google - UACi,CPC,12.04,10.48,10.55,10.92,,,11.11,10.24
2026-04-10,Mumbai,Google,Google - UACe,SPEND,7583.65,68727.94,216499.12,103657.4,50.8,310972.2,79327.83,52907.57
2026-04-10,Mumbai,Google,Google - UACe,CLICKS,1457,11574,37878,20970,81.2,62910,16524,9398
2026-04-10,Mumbai,Google,Google - UACe,CPC,5.2,5.94,5.72,4.94,,,4.8,5.63
2026-04-10,Mumbai,Google,Google - Search,SPEND,5329.13,56577.12,183914.9,47080.06,-16.8,141240.18,35276.6,32106.58
2026-04-10,Mumbai,Google,Google - Search,CLICKS,1111,10246,36614,12615,23.1,37845,8709,8793
2026-04-10,Mumbai,Google,Google - Search,CPC,4.8,5.52,5.02,3.73,,,4.05,3.65
2026-04-10,Mumbai,Google,Google - Total,SPEND,31904.86,282327.79,976432.87,350211.81,24.0,1050635.43,254001.0,221353.07
2026-04-10,Mumbai,Google,Google - Total,CLICKS,8209,44129,281320,103071,133.6,309213,73744,66226
2026-04-10,Mumbai,Google,Google - Total,CPC,3.89,6.4,3.47,3.4,,,3.44,3.34
2026-04-10,Mumbai,Meta,Facebook - Catalog,SPEND,31554.32,251790.92,792160.58,336560.8,33.7,1009682.4,242659.09,193317.31
2026-04-10,Mumbai,Meta,Facebook - Catalog,CLICKS,8108,72133,221039,81841,13.5,245523,59196,46721
2026-04-10,Mumbai,Meta,Facebook - Catalog,CPC,3.89,3.49,3.58,4.11,,,4.1,4.14
2026-04-10,Mumbai,Meta,Facebook - Conversion,SPEND,6901.86,64208.73,220242.25,72872.88,13.5,218618.64,51051.84,51676.75
2026-04-10,Mumbai,Meta,Facebook - Conversion,CLICKS,742,5001,16484,6022,20.4,18066,4268,3827
2026-04-10,Mumbai,Meta,Facebook - Conversion,CPC,9.3,12.84,13.36,12.1,,,11.96,13.5
2026-04-10,Mumbai,Meta,Facebook - Total,SPEND,38456.18,315999.65,1012402.83,409433.68,29.6,1228301.04,293710.93,244994.06
2026-04-10,Mumbai,Meta,Facebook - Total,CLICKS,8850,77134,237523,87863,13.9,263589,63464,50548
2026-04-10,Mumbai,Meta,Facebook - Total,CPC,4.35,4.1,4.26,4.66,,,4.63,4.85
2026-04-10,Pan India,Google,Google - PMAX,SPEND,0,0,0,0,,0.0,0,0
2026-04-10,Pan India,Google,Google - PMAX,CLICKS,0,0,0,0,,0,0,0
2026-04-10,Pan India,Google,Google - PMAX,CPC,0.0,0.0,0.0,0.0,,,0.0,0.0
2026-04-10,Pan India,Google,Google - UACi,SPEND,35871.6,229002.92,695238.95,273660.48,19.5,820981.44,202069.31,156964.52
2026-04-10,Pan India,Google,Google - UACi,CLICKS,7403,51340,183710,64131,24.9,192393,45725,41845
2026-04-10,Pan India,Google,Google - UACi,CPC,4.85,4.46,3.78,4.27,,,4.42,3.75
2026-04-10,Pan India,Google,Google - UACe,SPEND,12844.21,175905.03,633902.88,171078.63,-2.7,513235.89,108484.58,189381.81
2026-04-10,Pan India,Google,Google - UACe,CLICKS,4679,69654,234453,57223,-17.8,171669,35595,63866
2026-04-10,Pan India,Google,Google - UACe,CPC,2.75,2.53,2.7,2.99,,,3.05,2.97
2026-04-10,Pan India,Google,Google - Search,SPEND,0,0,0,0,,0.0,0,0
2026-04-10,Pan India,Google,Google - Search,CLICKS,0,0,0,0,,0,0,0
2026-04-10,Pan India,Google,Google - Search,CPC,0.0,0.0,0.0,0.0,,,0.0,0.0
2026-04-10,Pan India,Google,Google - Total,SPEND,59651.56,524956.56,1610270.29,558209.2,6.3,1674627.6,391379.28,412273.28
2026-04-10,Pan India,Google,Google - Total,CLICKS,23927,191687,598281,223354,16.5,670062,157969,153798
2026-04-10,Pan India,Google,Google - Total,CPC,2.49,2.74,2.69,2.5,,,2.48,2.68
2026-04-10,Pan India,Meta,Facebook - Catalog,SPEND,25256.07,51327.94,681625.62,326728.79,536.6,980186.37,227989.33,239483.89
2026-04-10,Pan India,Meta,Facebook - Catalog,CLICKS,9457,9898,248636,137778,1292.0,413334,96705,99554
2026-04-10,Pan India,Meta,Facebook - Catalog,CPC,2.67,5.19,2.74,2.37,,,2.36,2.41
2026-04-10,Pan India,Meta,Facebook - Conversion,SPEND,10790.65,30525.31,113411.74,83000.11,171.9,249000.33,60144.3,50438.74
2026-04-10,Pan India,Meta,Facebook - Conversion,CLICKS,1040,1690,5677,5488,224.7,16464,4183,2614
2026-04-10,Pan India,Meta,Facebook - Conversion,CPC,10.38,18.06,19.98,15.12,,,14.38,19.3
2026-04-10,Pan India,Meta,Facebook - Total,SPEND,36046.72,81853.25,795037.36,409728.9,400.6,1229186.7,288133.63,289922.63
2026-04-10,Pan India,Meta,Facebook - Total,CLICKS,10497,11588,254313,143266,1136.3,429798,100888,102168
2026-04-10,Pan India,Meta,Facebook - Total,CPC,3.43,7.06,3.13,2.86,,,2.86,2.84
2026-04-10,Patna,Google,Google - PMAX,SPEND,1277.64,12608.78,36456.4,12210.33,-3.2,36630.99,8857.7,8169.24
2026-04-10,Patna,Google,Google - PMAX,CLICKS,2058,9421,73495,16760,77.9,50280,12685,11415
2026-04-10,Patna,Google,Google - PMAX,CPC,0.62,1.34,0.5,0.73,,,0.7,0.72
2026-04-10,Patna,Google,Google - UACi,SPEND,0,0,0,0,,0.0,0,0
2026-04-10,Patna,Google,Google - UACi,CLICKS,0,0,0,0,,0,0,0
2026-04-10,Patna,Google,Google - UACi,CPC,0.0,0.0,0.0,0.0,,,0.0,0.0
2026-04-10,Patna,Google,Google - UACe,SPEND,467.69,0,0,5260.12,,15780.36,5260.12,0
2026-04-10,Patna,Google,Google - UACe,CLICKS,176,0,0,2315,,6945,2315,0
2026-04-10,Patna,Google,Google - UACe,CPC,2.66,0.0,0.0,2.27,,,2.27,0.0
2026-04-10,Patna,Google,Google - Search,SPEND,0,0,0,0,,0.0,0,0
2026-04-10,Patna,Google,Google - Search,CLICKS,0,0,0,0,,0,0,0
2026-04-10,Patna,Google,Google - Search,CPC,0.0,0.0,0.0,0.0,,,0.0,0.0
2026-04-10,Patna,Google,Google - Total,SPEND,1745.32,12608.78,36456.4,17470.45,38.6,52411.35,14117.82,8169.24
2026-04-10,Patna,Google,Google - Total,CLICKS,2234,9421,73495,19075,102.5,57225,15000,11415
2026-04-10,Patna,Google,Google - Total,CPC,0.78,1.34,0.5,0.92,,,0.94,0.72
2026-04-10,Patna,Meta,Facebook - Catalog,SPEND,774.56,16723.92,37903.3,9207.07,-44.9,27621.21,7290.2,6767.89
2026-04-10,Patna,Meta,Facebook - Catalog,CLICKS,243,3963,9430,2225,-43.9,6675,1711,1326
2026-04-10,Patna,Meta,Facebook - Catalog,CPC,3.19,4.22,4.02,4.14,,,4.26,5.1
2026-04-10,Patna,Meta,Facebook - Conversion,SPEND,1754.58,16998.23,54862.52,18883.49,11.1,56650.47,13247.82,12719.75
2026-04-10,Patna,Meta,Facebook - Conversion,CLICKS,197,1758,5193,2263,28.7,6789,1565,1475
2026-04-10,Patna,Meta,Facebook - Conversion,CPC,8.91,9.67,10.56,8.34,,,8.47,8.62
2026-04-10,Patna,Meta,Facebook - Total,SPEND,2529.14,33722.15,92765.82,28090.56,-16.7,84271.68,20538.02,19487.64
2026-04-10,Patna,Meta,Facebook - Total,CLICKS,440,5721,14623,4488,-21.6,13464,3276,2801
2026-04-10,Patna,Meta,Facebook - Total,CPC,5.75,5.89,6.34,6.26,,,6.27,6.96
2026-04-10,Pune,Google,Google - PMAX,SPEND,16049.14,141541.03,625529.43,199216.78,40.7,597650.34,142682.38,137749.94
2026-04-10,Pune,Google,Google - PMAX,CLICKS,11279,18913,408306,203390,975.4,610170,151480,132052
2026-04-10,Pune,Google,Google - PMAX,CPC,1.42,7.48,1.53,0.98,,,0.94,1.04
2026-04-10,Pune,Google,Google - UACi,SPEND,9482.0,66708.48,210415.26,87153.6,30.6,261460.8,62972.28,49758.55
2026-04-10,Pune,Google,Google - UACi,CLICKS,1144,7405,23651,10105,36.5,30315,7380,5798
2026-04-10,Pune,Google,Google - UACi,CPC,8.29,9.01,8.9,8.62,,,8.53,8.58
2026-04-10,Pune,Google,Google - UACe,SPEND,5353.03,33985.98,168355.58,75003.26,120.7,225009.78,60593.73,50497.95
2026-04-10,Pune,Google,Google - UACe,CLICKS,2058,8158,54846,24771,203.6,74313,20836,15641
2026-04-10,Pune,Google,Google - UACe,CPC,2.6,4.17,3.07,3.03,,,2.91,3.23
2026-04-10,Pune,Google,Google - Search,SPEND,4118.16,30225.1,122595.29,41606.29,37.7,124818.87,29053.47,31751.51
2026-04-10,Pune,Google,Google - Search,CLICKS,966,7079,25668,10420,47.2,31260,7431,7027
2026-04-10,Pune,Google,Google - Search,CPC,4.26,4.27,4.78,3.99,,,3.91,4.52
2026-04-10,Pune,Google,Google - Total,SPEND,35002.33,272460.59,1126895.56,402979.93,47.9,1208939.79,295301.87,269757.95
2026-04-10,Pune,Google,Google - Total,CLICKS,15447,41555,512471,248686,498.5,746058,187127,160518
2026-04-10,Pune,Google,Google - Total,CPC,2.27,6.56,2.2,1.62,,,1.58,1.68
2026-04-10,Pune,Meta,Facebook - Catalog,SPEND,43472.84,264391.14,1123809.75,462166.03,74.8,1386498.09,328844.25,331387.98
2026-04-10,Pune,Meta,Facebook - Catalog,CLICKS,11102,63039,268553,113142,79.5,339426,81155,79653
2026-04-10,Pune,Meta,Facebook - Catalog,CPC,3.92,4.19,4.18,4.08,,,4.05,4.16
2026-04-10,Pune,Meta,Facebook - Conversion,SPEND,8500.85,58418.2,195462.77,87037.45,49.0,261112.35,61908.84,51139.22
2026-04-10,Pune,Meta,Facebook - Conversion,CLICKS,1050,4814,16708,8372,73.9,25116,6051,4860
2026-04-10,Pune,Meta,Facebook - Conversion,CPC,8.1,12.14,11.7,10.4,,,10.23,10.52
2026-04-10,Pune,Meta,Facebook - Total,SPEND,51973.69,322809.34,1319272.52,549203.48,70.1,1647610.44,390753.09,382527.2
2026-04-10,Pune,Meta,Facebook - Total,CLICKS,12152,67853,285261,121514,79.1,364542,87206,84513
2026-04-10,Pune,Meta,Facebook - Total,CPC,4.28,4.76,4.62,4.52,,,4.48,4.53
2026-04-10,Surat,Google,Google - PMAX,SPEND,2715.17,28831.32,84947.11,26936.91,-6.6,80810.73,19327.83,19434.49
2026-04-10,Surat,Google,Google - PMAX,CLICKS,499,37263,113252,29187,-21.7,87561,12941,33892
2026-04-10,Surat,Google,Google - PMAX,CPC,5.44,0.77,0.75,0.92,,,1.49,0.57
2026-04-10,Surat,Google,Google - UACi,SPEND,0,0,0,0,,0.0,0,0
2026-04-10,Surat,Google,Google - UACi,CLICKS,0,0,0,0,,0,0,0
2026-04-10,Surat,Google,Google - UACi,CPC,0.0,0.0,0.0,0.0,,,0.0,0.0
2026-04-10,Surat,Google,Google - UACe,SPEND,304.1,0,0,4933.39,,14800.17,4933.39,0
2026-04-10,Surat,Google,Google - UACe,CLICKS,105,0,0,1809,,5427,1809,0
2026-04-10,Surat,Google,Google - UACe,CPC,2.9,0.0,0.0,2.73,,,2.73,0.0
2026-04-10,Surat,Google,Google - Search,SPEND,0,0,0,0,,0.0,0,0
2026-04-10,Surat,Google,Google - Search,CLICKS,0,0,0,0,,0,0,0
2026-04-10,Surat,Google,Google - Search,CPC,0.0,0.0,0.0,0.0,,,0.0,0.0
2026-04-10,Surat,Google,Google - Total,SPEND,3019.28,28831.32,84947.11,31870.3,10.5,95610.9,24261.21,19434.49
2026-04-10,Surat,Google,Google - Total,CLICKS,604,37263,113252,30996,-16.8,92988,14750,33892
2026-04-10,Surat,Google,Google - Total,CPC,5.0,0.77,0.75,1.03,,,1.64,0.57
2026-04-10,Surat,Meta,Facebook - Catalog,SPEND,3853.41,43867.1,136582.65,44016.03,0.3,132048.09,30688.69,30855.12
2026-04-10,Surat,Meta,Facebook - Catalog,CLICKS,1089,13485,38650,12394,-8.1,37182,8801,7776
2026-04-10,Surat,Meta,Facebook - Catalog,CPC,3.54,3.25,3.53,3.55,,,3.49,3.97
2026-04-10,Surat,Meta,Facebook - Conversion,SPEND,1458.98,13791.18,43931.25,14923.45,8.2,44770.35,10499.37,10283.57
2026-04-10,Surat,Meta,Facebook - Conversion,CLICKS,155,1201,3756,1335,11.2,4005,947,918
2026-04-10,Surat,Meta,Facebook - Conversion,CPC,9.41,11.48,11.7,11.18,,,11.09,11.2
2026-04-10,Surat,Meta,Facebook - Total,SPEND,5312.39,57658.28,180513.9,58939.48,2.2,176818.44,41188.06,41138.69
2026-04-10,Surat,Meta,Facebook - Total,CLICKS,1244,14686,42406,13729,-6.5,41187,9748,8694
2026-04-10,Surat,Meta,Facebook - Total,CPC,4.27,3.93,4.26,4.29,,,4.23,4.73
2026-04-10,Vadodara,Google,Google - PMAX,SPEND,2317.79,26767.48,79633.3,27807.66,3.9,83422.98,19831.43,17249.46
2026-04-10,Vadodara,Google,Google - PMAX,CLICKS,1863,32995,87247,18950,-42.6,56850,12968,10885
2026-04-10,Vadodara,Google,Google - PMAX,CPC,1.24,0.81,0.91,1.47,,,1.53,1.58
2026-04-10,Vadodara,Google,Google - UACi,SPEND,0,0,0,0,,0.0,0,0
2026-04-10,Vadodara,Google,Google - UACi,CLICKS,0,0,0,0,,0,0,0
2026-04-10,Vadodara,Google,Google - UACi,CPC,0.0,0.0,0.0,0.0,,,0.0,0.0
2026-04-10,Vadodara,Google,Google - UACe,SPEND,194.52,0,0,4869.92,,14609.76,4869.92,0
2026-04-10,Vadodara,Google,Google - UACe,CLICKS,51,0,0,1552,,4656,1552,0
2026-04-10,Vadodara,Google,Google - UACe,CPC,3.81,0.0,0.0,3.14,,,3.14,0.0
2026-04-10,Vadodara,Google,Google - Search,SPEND,0,0,0,0,,0.0,0,0
2026-04-10,Vadodara,Google,Google - Search,CLICKS,0,0,0,0,,0,0,0
2026-04-10,Vadodara,Google,Google - Search,CPC,0.0,0.0,0.0,0.0,,,0.0,0.0
2026-04-10,Vadodara,Google,Google - Total,SPEND,2512.32,26767.48,79633.3,32677.59,22.1,98032.77,24701.36,17249.46
2026-04-10,Vadodara,Google,Google - Total,CLICKS,1914,32995,87247,20502,-37.9,61506,14520,10885
2026-04-10,Vadodara,Google,Google - Total,CPC,1.31,0.81,0.91,1.59,,,1.7,1.58
2026-04-10,Vadodara,Meta,Facebook - Catalog,SPEND,2308.46,27272.48,85451.03,27328.42,0.2,81985.26,19137.5,19363.38
2026-04-10,Vadodara,Meta,Facebook - Catalog,CLICKS,631,6720,20139,6615,-1.6,19845,4784,4224
2026-04-10,Vadodara,Meta,Facebook - Catalog,CPC,3.66,4.06,4.24,4.13,,,4.0,4.58
2026-04-10,Vadodara,Meta,Facebook - Conversion,SPEND,599.08,8205.85,22638.95,7416.28,-9.6,22248.84,5134.6,4811.75
2026-04-10,Vadodara,Meta,Facebook - Conversion,CLICKS,40,632,1657,544,-13.9,1632,388,347
2026-04-10,Vadodara,Meta,Facebook - Conversion,CPC,14.98,12.98,13.66,13.63,,,13.23,13.87
2026-04-10,Vadodara,Meta,Facebook - Total,SPEND,2907.54,35478.33,108089.98,34744.7,-2.1,104234.1,24272.1,24175.13
2026-04-10,Vadodara,Meta,Facebook - Total,CLICKS,671,7352,21796,7159,-2.6,21477,5172,4571
2026-04-10,Vadodara,Meta,Facebook - Total,CPC,4.33,4.83,4.96,4.85,,,4.69,5.29
2026-04-11,Ahmedabad,Google,Google - PMAX,SPEND,23507.66,151209.91,370905.78,144573.67,-4.4,394291.83,98437.97,89076.77
2026-04-11,Ahmedabad,Google,Google - PMAX,CLICKS,43509,155737,384085,133089,-14.5,362970,100188,48586
2026-04-11,Ahmedabad,Google,Google - PMAX,CPC,0.54,0.97,0.97,1.09,,,0.98,1.83
2026-04-11,Ahmedabad,Google,Google - UACi,SPEND,9774.69,72453.39,186378.59,80411.42,11.0,219303.87,52066.25,45277.43
2026-04-11,Ahmedabad,Google,Google - UACi,CLICKS,998,7450,18885,7468,0.2,20367,4921,4227
2026-04-11,Ahmedabad,Google,Google - UACi,CPC,9.79,9.73,9.87,10.77,,,10.58,10.71
2026-04-11,Ahmedabad,Google,Google - UACe,SPEND,2524.75,21823.0,52779.01,32661.13,49.7,89075.81,25889.83,13015.8
2026-04-11,Ahmedabad,Google,Google - UACe,CLICKS,785,4894,12954,12217,149.6,33319,10403,3549
2026-04-11,Ahmedabad,Google,Google - UACe,CPC,3.22,4.46,4.07,2.67,,,2.49,3.67
2026-04-11,Ahmedabad,Google,Google - Search,SPEND,3705.73,34072.44,105031.23,40557.01,19.0,110610.03,25911.9,26430.2
2026-04-11,Ahmedabad,Google,Google - Search,CLICKS,830,8001,25401,9601,20.0,26184,6027,6238
2026-04-11,Ahmedabad,Google,Google - Search,CPC,4.46,4.26,4.13,4.22,,,4.3,4.24
2026-04-11,Ahmedabad,Google,Google - Total,SPEND,39512.83,279558.74,715094.62,298203.22,6.7,813281.51,202305.94,173800.2
2026-04-11,Ahmedabad,Google,Google - Total,CLICKS,46122,176082,441325,162375,-7.8,442840,121539,62600
2026-04-11,Ahmedabad,Google,Google - Total,CPC,0.86,1.59,1.62,1.84,,,1.66,2.78
2026-04-11,Ahmedabad,Meta,Facebook - Catalog,SPEND,25966.88,194852.11,695108.37,287856.08,47.7,785062.04,184554.41,187864.13
2026-04-11,Ahmedabad,Meta,Facebook - Catalog,CLICKS,7815,50449,170251,76676,52.0,209116,50689,47175
2026-04-11,Ahmedabad,Meta,Facebook - Catalog,CPC,3.32,3.86,4.08,3.75,,,3.64,3.98
2026-04-11,Ahmedabad,Meta,Facebook - Conversion,SPEND,10950.27,87413.23,254309.53,122759.7,40.4,334799.18,82358.91,65610.95
2026-04-11,Ahmedabad,Meta,Facebook - Conversion,CLICKS,1366,7635,22117,11816,54.8,32225,8131,6007
2026-04-11,Ahmedabad,Meta,Facebook - Conversion,CPC,8.02,11.45,11.5,10.39,,,10.13,10.92
2026-04-11,Ahmedabad,Meta,Facebook - Total,SPEND,36917.15,282265.34,949417.9,410615.78,45.5,1119861.22,266913.32,253475.08
2026-04-11,Ahmedabad,Meta,Facebook - Total,CLICKS,9181,58084,192368,88492,52.4,241341,58820,53182
2026-04-11,Ahmedabad,Meta,Facebook - Total,CPC,4.02,4.86,4.94,4.64,,,4.54,4.77
2026-04-11,Bangalore,Google,Google - PMAX,SPEND,97309.26,608711.94,1722744.2,730061.83,19.9,1991077.72,467088.25,565066.38
2026-04-11,Bangalore,Google,Google - PMAX,CLICKS,59947,267029,843427,544564,103.9,1485174,312770,376381
2026-04-11,Bangalore,Google,Google - PMAX,CPC,1.62,2.28,2.04,1.34,,,1.49,1.5
2026-04-11,Bangalore,Google,Google - UACi,SPEND,20219.52,206729.5,569844.71,201645.11,-2.5,549941.21,132587.51,124495.37
2026-04-11,Bangalore,Google,Google - UACi,CLICKS,4148,29508,100130,35135,19.1,95822,24551,22099
2026-04-11,Bangalore,Google,Google - UACi,CPC,4.87,7.01,5.69,5.74,,,5.4,5.63
2026-04-11,Bangalore,Google,Google - UACe,SPEND,26110.4,332721.78,1009062.89,381869.43,14.8,1041462.08,240887.26,272010.87
2026-04-11,Bangalore,Google,Google - UACe,CLICKS,5703,63376,211250,76645,20.9,209031,49275,55508
2026-04-11,Bangalore,Google,Google - UACe,CPC,4.58,5.25,4.78,4.98,,,4.89,4.9
2026-04-11,Bangalore,Google,Google - Search,SPEND,11111.74,94460.12,320357.04,120387.32,27.4,328329.05,76966.97,81982.88
